participant_id,condition,channel_set,epoch_index,alpha_power_8_12,n_channels,participant_median_alpha,predicted_condition,correct
sub-103,EyesOpen,posterior,0,-9.561146318608742,19,-9.40032482584758,EyesOpen,True
sub-103,EyesOpen,posterior,1,-9.534866502569432,19,-9.40032482584758,EyesOpen,True
sub-103,EyesOpen,posterior,2,-9.408337078948724,19,-9.40032482584758,EyesOpen,True
sub-103,EyesOpen,posterior,3,-9.486529885675926,19,-9.40032482584758,EyesOpen,True
sub-103,EyesOpen,posterior,4,-9.840802253902325,19,-9.40032482584758,EyesOpen,True
sub-103,EyesOpen,posterior,5,-9.477235249365204,19,-9.40032482584758,EyesOpen,True
sub-104,EyesClosed,posterior,0,-10.519456618310118,19,-10.567392576034825,EyesClosed,True
sub-104,EyesClosed,posterior,1,-10.431548418708289,19,-10.567392576034825,EyesClosed,True
sub-104,EyesClosed,posterior,2,-10.452317458583503,19,-10.567392576034825,EyesClosed,True
sub-104,EyesClosed,posterior,3,-10.515261055610571,19,-10.567392576034825,EyesClosed,True
sub-104,EyesClosed,posterior,4,-10.452409130371707,19,-10.567392576034825,EyesClosed,True
sub-104,EyesClosed,posterior,5,-10.397469225958977,19,-10.567392576034825,EyesClosed,True
sub-104,EyesOpen,posterior,0,-10.694826273887994,19,-10.567392576034825,EyesOpen,True
sub-104,EyesOpen,posterior,1,-10.615328533759532,19,-10.567392576034825,EyesOpen,True
sub-104,EyesOpen,posterior,2,-10.644835601420713,19,-10.567392576034825,EyesOpen,True
sub-104,EyesOpen,posterior,3,-10.773149886175771,19,-10.567392576034825,EyesOpen,True
sub-104,EyesOpen,posterior,4,-10.702038635732617,19,-10.567392576034825,EyesOpen,True
sub-104,EyesOpen,posterior,5,-10.693716030717162,19,-10.567392576034825,EyesOpen,True
sub-105,EyesClosed,posterior,0,-8.496186379569666,19,-8.677427310365287,EyesClosed,True
sub-105,EyesClosed,posterior,1,-8.677245898732371,19,-8.677427310365287,EyesClosed,True
sub-105,EyesClosed,posterior,2,-8.542788456467676,19,-8.677427310365287,EyesClosed,True
sub-105,EyesClosed,posterior,3,-8.095418161001714,19,-8.677427310365287,EyesClosed,True
sub-105,EyesClosed,posterior,4,-8.677608721998203,19,-8.677427310365287,EyesOpen,False
sub-105,EyesClosed,posterior,5,-8.23960767973015,19,-8.677427310365287,EyesClosed,True
sub-105,EyesOpen,posterior,0,-10.15089116128631,19,-8.677427310365287,EyesOpen,True
sub-105,EyesOpen,posterior,1,-8.801229130268766,19,-8.677427310365287,EyesOpen,True
sub-105,EyesOpen,posterior,2,-8.909823383676649,19,-8.677427310365287,EyesOpen,True
sub-105,EyesOpen,posterior,3,-9.207566375015915,19,-8.677427310365287,EyesOpen,True
sub-105,EyesOpen,posterior,4,-8.732768031992103,19,-8.677427310365287,EyesOpen,True
sub-105,EyesOpen,posterior,5,-8.412306598447772,19,-8.677427310365287,EyesClosed,False
sub-106,EyesClosed,posterior,0,-8.971926536558724,19,-9.718717930341949,EyesClosed,True
sub-106,EyesClosed,posterior,1,-9.281686424479261,19,-9.718717930341949,EyesClosed,True
sub-106,EyesClosed,posterior,2,-9.319741090990302,19,-9.718717930341949,EyesClosed,True
sub-106,EyesClosed,posterior,3,-9.199625202000382,19,-9.718717930341949,EyesClosed,True
sub-106,EyesClosed,posterior,4,-9.326535073143447,19,-9.718717930341949,EyesClosed,True
sub-106,EyesClosed,posterior,5,-9.343924777592367,19,-9.718717930341949,EyesClosed,True
sub-106,EyesOpen,posterior,0,-10.193567067303498,19,-9.718717930341949,EyesOpen,True
sub-106,EyesOpen,posterior,1,-10.09351108309153,19,-9.718717930341949,EyesOpen,True
sub-106,EyesOpen,posterior,2,-10.199117711273685,19,-9.718717930341949,EyesOpen,True
sub-106,EyesOpen,posterior,3,-10.138385271760278,19,-9.718717930341949,EyesOpen,True
sub-106,EyesOpen,posterior,4,-10.203466481844744,19,-9.718717930341949,EyesOpen,True
sub-106,EyesOpen,posterior,5,-10.154767905622409,19,-9.718717930341949,EyesOpen,True
sub-107,EyesClosed,posterior,0,-9.409001241327164,19,-9.355897001893467,EyesOpen,False
sub-107,EyesClosed,posterior,1,-9.333507439200528,19,-9.355897001893467,EyesClosed,True
sub-107,EyesClosed,posterior,2,-9.321106642969868,19,-9.355897001893467,EyesClosed,True
sub-107,EyesClosed,posterior,3,-9.19632354225985,19,-9.355897001893467,EyesClosed,True
sub-107,EyesClosed,posterior,4,-9.307663464567927,19,-9.355897001893467,EyesClosed,True
sub-107,EyesClosed,posterior,5,-9.291488303676841,19,-9.355897001893467,EyesClosed,True
sub-107,EyesOpen,posterior,0,-9.729437298107012,19,-9.355897001893467,EyesOpen,True
sub-107,EyesOpen,posterior,1,-9.268261020447909,19,-9.355897001893467,EyesClosed,False
sub-107,EyesOpen,posterior,2,-9.488566702342244,19,-9.355897001893467,EyesOpen,True
sub-107,EyesOpen,posterior,3,-9.630453131884055,19,-9.355897001893467,EyesOpen,True
sub-107,EyesOpen,posterior,4,-9.378286564586405,19,-9.355897001893467,EyesOpen,True
sub-107,EyesOpen,posterior,5,-9.37848965703106,19,-9.355897001893467,EyesOpen,True
sub-108,EyesClosed,posterior,0,-9.57953406036794,19,-9.815093775578186,EyesClosed,True
sub-108,EyesClosed,posterior,1,-9.258501997653985,19,-9.815093775578186,EyesClosed,True
sub-108,EyesClosed,posterior,2,-9.460360223546852,19,-9.815093775578186,EyesClosed,True
sub-108,EyesClosed,posterior,3,-9.282334965483518,19,-9.815093775578186,EyesClosed,True
sub-108,EyesClosed,posterior,4,-9.049635405414326,19,-9.815093775578186,EyesClosed,True
sub-108,EyesClosed,posterior,5,-9.245613618506704,19,-9.815093775578186,EyesClosed,True
sub-108,EyesOpen,posterior,0,-10.112376185868635,19,-9.815093775578186,EyesOpen,True
sub-108,EyesOpen,posterior,1,-10.138047532681234,19,-9.815093775578186,EyesOpen,True
sub-108,EyesOpen,posterior,2,-10.149055828494662,19,-9.815093775578186,EyesOpen,True
sub-108,EyesOpen,posterior,3,-10.132449813400207,19,-9.815093775578186,EyesOpen,True
sub-108,EyesOpen,posterior,4,-10.171973575681132,19,-9.815093775578186,EyesOpen,True
sub-108,EyesOpen,posterior,5,-10.05065349078843,19,-9.815093775578186,EyesOpen,True
sub-109,EyesClosed,posterior,0,-10.209264098305528,19,-10.211511646146626,EyesClosed,True
sub-109,EyesClosed,posterior,1,-10.06058181479502,19,-10.211511646146626,EyesClosed,True
sub-109,EyesClosed,posterior,2,-10.15559662059749,19,-10.211511646146626,EyesClosed,True
sub-109,EyesClosed,posterior,3,-10.213759193987723,19,-10.211511646146626,EyesOpen,False
sub-109,EyesClosed,posterior,4,-10.168161092767534,19,-10.211511646146626,EyesClosed,True
sub-109,EyesClosed,posterior,5,-10.037255087720878,19,-10.211511646146626,EyesClosed,True
sub-109,EyesOpen,posterior,0,-10.228984921745619,19,-10.211511646146626,EyesOpen,True
sub-109,EyesOpen,posterior,1,-10.1398814919485,19,-10.211511646146626,EyesClosed,False
sub-109,EyesOpen,posterior,2,-10.257425578499248,19,-10.211511646146626,EyesOpen,True
sub-109,EyesOpen,posterior,3,-10.283820709644509,19,-10.211511646146626,EyesOpen,True
sub-109,EyesOpen,posterior,4,-10.443656815699276,19,-10.211511646146626,EyesOpen,True
sub-109,EyesOpen,posterior,5,-10.361792305050711,19,-10.211511646146626,EyesOpen,True
sub-110,EyesClosed,posterior,0,-8.769255985700282,19,-9.509771773561209,EyesClosed,True
sub-110,EyesClosed,posterior,1,-9.006168493856082,19,-9.509771773561209,EyesClosed,True
sub-110,EyesClosed,posterior,2,-9.007363659282648,19,-9.509771773561209,EyesClosed,True
sub-110,EyesClosed,posterior,3,-8.896449180477479,19,-9.509771773561209,EyesClosed,True
sub-110,EyesClosed,posterior,4,-8.836140591407633,19,-9.509771773561209,EyesClosed,True
sub-110,EyesClosed,posterior,5,-9.05276565728214,19,-9.509771773561209,EyesClosed,True
sub-110,EyesOpen,posterior,0,-10.021893667036275,19,-9.509771773561209,EyesOpen,True
sub-110,EyesOpen,posterior,1,-10.206992755943684,19,-9.509771773561209,EyesOpen,True
sub-110,EyesOpen,posterior,2,-10.034596464327086,19,-9.509771773561209,EyesOpen,True
sub-110,EyesOpen,posterior,3,-9.966777889840275,19,-9.509771773561209,EyesOpen,True
sub-110,EyesOpen,posterior,4,-10.072563582663411,19,-9.509771773561209,EyesOpen,True
sub-110,EyesOpen,posterior,5,-10.039131763814076,19,-9.509771773561209,EyesOpen,True
sub-111,EyesClosed,posterior,0,-9.304310932238831,19,-9.5204930660338,EyesClosed,True
sub-111,EyesClosed,posterior,1,-9.188100078111448,19,-9.5204930660338,EyesClosed,True
sub-111,EyesClosed,posterior,2,-9.112762212088656,19,-9.5204930660338,EyesClosed,True
sub-111,EyesClosed,posterior,3,-9.254667930780135,19,-9.5204930660338,EyesClosed,True
sub-111,EyesClosed,posterior,4,-9.206995441785017,19,-9.5204930660338,EyesClosed,True
sub-111,EyesClosed,posterior,5,-9.123682461050068,19,-9.5204930660338,EyesClosed,True
sub-111,EyesOpen,posterior,0,-10.048761771352114,19,-9.5204930660338,EyesOpen,True
sub-111,EyesOpen,posterior,1,-9.808008365226145,19,-9.5204930660338,EyesOpen,True
sub-111,EyesOpen,posterior,2,-9.899948639317337,19,-9.5204930660338,EyesOpen,True
sub-111,EyesOpen,posterior,3,-9.967889947398545,19,-9.5204930660338,EyesOpen,True
sub-111,EyesOpen,posterior,4,-9.863969006483353,19,-9.5204930660338,EyesOpen,True
sub-111,EyesOpen,posterior,5,-9.736675199828769,19,-9.5204930660338,EyesOpen,True
sub-112,EyesClosed,posterior,0,-9.765521960159006,19,-9.994800989850138,EyesClosed,True
sub-112,EyesClosed,posterior,1,-9.077905982398418,19,-9.994800989850138,EyesClosed,True
sub-112,EyesClosed,posterior,2,-9.42218229999166,19,-9.994800989850138,EyesClosed,True
sub-112,EyesClosed,posterior,3,-9.221340651970905,19,-9.994800989850138,EyesClosed,True
sub-112,EyesClosed,posterior,4,-9.146185946827973,19,-9.994800989850138,EyesClosed,True
sub-112,EyesClosed,posterior,5,-9.091208961287876,19,-9.994800989850138,EyesClosed,True
sub-112,EyesOpen,posterior,0,-10.32783385093838,19,-9.994800989850138,EyesOpen,True
sub-112,EyesOpen,posterior,1,-10.334650688400659,19,-9.994800989850138,EyesOpen,True
sub-112,EyesOpen,posterior,2,-10.361152494682507,19,-9.994800989850138,EyesOpen,True
sub-112,EyesOpen,posterior,3,-10.27136179836931,19,-9.994800989850138,EyesOpen,True
sub-112,EyesOpen,posterior,4,-10.22408001954127,19,-9.994800989850138,EyesOpen,True
sub-112,EyesOpen,posterior,5,-10.305895187180194,19,-9.994800989850138,EyesOpen,True
sub-113,EyesClosed,posterior,0,-8.620056404949901,19,-9.026565553522847,EyesClosed,True
sub-113,EyesClosed,posterior,1,-8.815100253273668,19,-9.026565553522847,EyesClosed,True
sub-113,EyesClosed,posterior,2,-8.856447826409537,19,-9.026565553522847,EyesClosed,True
sub-113,EyesClosed,posterior,3,-8.881159382108462,19,-9.026565553522847,EyesClosed,True
sub-113,EyesClosed,posterior,4,-8.898186235010208,19,-9.026565553522847,EyesClosed,True
sub-113,EyesClosed,posterior,5,-8.999742302122705,19,-9.026565553522847,EyesClosed,True
sub-113,EyesOpen,posterior,0,-9.855935141295241,19,-9.026565553522847,EyesOpen,True
sub-113,EyesOpen,posterior,1,-9.05338880492299,19,-9.026565553522847,EyesOpen,True
sub-113,EyesOpen,posterior,2,-10.029109806857708,19,-9.026565553522847,EyesOpen,True
sub-113,EyesOpen,posterior,3,-9.556930675764146,19,-9.026565553522847,EyesOpen,True
sub-113,EyesOpen,posterior,4,-9.73889311781052,19,-9.026565553522847,EyesOpen,True
sub-113,EyesOpen,posterior,5,-9.234072649708397,19,-9.026565553522847,EyesOpen,True
sub-114,EyesClosed,posterior,0,-6.809076995168115,19,-9.82757866697075,EyesClosed,True
sub-114,EyesClosed,posterior,1,-9.536600529317436,19,-9.82757866697075,EyesClosed,True
sub-114,EyesClosed,posterior,2,-9.658838723588813,19,-9.82757866697075,EyesClosed,True
sub-114,EyesClosed,posterior,3,-9.701390353245479,19,-9.82757866697075,EyesClosed,True
sub-114,EyesClosed,posterior,4,-9.546481828312771,19,-9.82757866697075,EyesClosed,True
sub-114,EyesClosed,posterior,5,-9.567009309599417,19,-9.82757866697075,EyesClosed,True
sub-114,EyesOpen,posterior,0,-10.281038485712768,19,-9.82757866697075,EyesOpen,True
sub-114,EyesOpen,posterior,1,-10.23194252548508,19,-9.82757866697075,EyesOpen,True
sub-114,EyesOpen,posterior,2,-10.227159225745929,19,-9.82757866697075,EyesOpen,True
sub-114,EyesOpen,posterior,3,-10.110239656844335,19,-9.82757866697075,EyesOpen,True
sub-114,EyesOpen,posterior,4,-9.95376698069602,19,-9.82757866697075,EyesOpen,True
sub-114,EyesOpen,posterior,5,-10.026596032143248,19,-9.82757866697075,EyesOpen,True
sub-115,EyesClosed,posterior,0,-9.238912866654713,19,-9.877261562681648,EyesClosed,True
sub-115,EyesClosed,posterior,1,-9.224543653161852,19,-9.877261562681648,EyesClosed,True
sub-115,EyesClosed,posterior,2,-9.945968120952235,19,-9.877261562681648,EyesOpen,False
sub-115,EyesClosed,posterior,3,-9.829547250060857,19,-9.877261562681648,EyesClosed,True
sub-115,EyesClosed,posterior,4,-9.72980938095695,19,-9.877261562681648,EyesClosed,True
sub-115,EyesClosed,posterior,5,-9.676580161768005,19,-9.877261562681648,EyesClosed,True
sub-115,EyesOpen,posterior,0,-9.959018085607694,19,-9.877261562681648,EyesOpen,True
sub-115,EyesOpen,posterior,1,-10.189328905225924,19,-9.877261562681648,EyesOpen,True
sub-115,EyesOpen,posterior,2,-10.353647363023732,19,-9.877261562681648,EyesOpen,True
sub-115,EyesOpen,posterior,3,-10.067490948404904,19,-9.877261562681648,EyesOpen,True
sub-115,EyesOpen,posterior,4,-9.924975875302438,19,-9.877261562681648,EyesOpen,True
sub-115,EyesOpen,posterior,5,-9.542765856585271,19,-9.877261562681648,EyesClosed,False
sub-116,EyesClosed,posterior,0,-9.162917984058975,19,-9.756124100959045,EyesClosed,True
sub-116,EyesClosed,posterior,1,-9.415931621442661,19,-9.756124100959045,EyesClosed,True
sub-116,EyesClosed,posterior,2,-9.412546631058548,19,-9.756124100959045,EyesClosed,True
sub-116,EyesClosed,posterior,3,-9.54179544324136,19,-9.756124100959045,EyesClosed,True
sub-116,EyesClosed,posterior,4,-9.391374344324948,19,-9.756124100959045,EyesClosed,True
sub-116,EyesClosed,posterior,5,-9.54532718767,19,-9.756124100959045,EyesClosed,True
sub-116,EyesOpen,posterior,0,-9.96863568882432,19,-9.756124100959045,EyesOpen,True
sub-116,EyesOpen,posterior,1,-9.973760580199844,19,-9.756124100959045,EyesOpen,True
sub-116,EyesOpen,posterior,2,-9.969155432026698,19,-9.756124100959045,EyesOpen,True
sub-116,EyesOpen,posterior,3,-9.96692101424809,19,-9.756124100959045,EyesOpen,True
sub-116,EyesOpen,posterior,4,-10.016828276042059,19,-9.756124100959045,EyesOpen,True
sub-116,EyesOpen,posterior,5,-10.132756011739007,19,-9.756124100959045,EyesOpen,True
sub-117,EyesClosed,posterior,0,-10.232154042234459,19,-10.426621220536061,EyesClosed,True
sub-117,EyesClosed,posterior,1,-10.391320754610707,19,-10.426621220536061,EyesClosed,True
sub-117,EyesClosed,posterior,2,-10.482883852690641,19,-10.426621220536061,EyesOpen,False
sub-117,EyesClosed,posterior,3,-10.426621220536061,19,-10.426621220536061,EyesOpen,False
sub-117,EyesClosed,posterior,4,-10.747761628377225,19,-10.426621220536061,EyesOpen,False
sub-117,EyesClosed,posterior,5,-10.523100314527152,19,-10.426621220536061,EyesOpen,False
sub-117,EyesOpen,posterior,0,-10.39249331886081,19,-10.426621220536061,EyesClosed,False
sub-117,EyesOpen,posterior,1,-10.567951806275659,19,-10.426621220536061,EyesOpen,True
sub-117,EyesOpen,posterior,2,-10.234074615685376,19,-10.426621220536061,EyesClosed,False
sub-117,EyesOpen,posterior,3,-10.62607824444687,19,-10.426621220536061,EyesOpen,True
sub-117,EyesOpen,posterior,4,-10.170395680454691,19,-10.426621220536061,EyesClosed,False
sub-117,EyesOpen,posterior,5,-10.29776700947822,19,-10.426621220536061,EyesClosed,False
sub-117,EyesOpen,posterior,6,-10.530131284976964,19,-10.426621220536061,EyesOpen,True
sub-118,EyesClosed,posterior,0,-8.941024135173832,19,-9.000088778921896,EyesClosed,True
sub-118,EyesClosed,posterior,1,-8.86964640556832,19,-9.000088778921896,EyesClosed,True
sub-118,EyesClosed,posterior,2,-8.854252023206627,19,-9.000088778921896,EyesClosed,True
sub-118,EyesClosed,posterior,3,-8.864572563150293,19,-9.000088778921896,EyesClosed,True
sub-118,EyesClosed,posterior,4,-8.798683487206247,19,-9.000088778921896,EyesClosed,True
sub-118,EyesClosed,posterior,5,-8.8382861751234,19,-9.000088778921896,EyesClosed,True
sub-118,EyesOpen,posterior,0,-10.256940235573541,19,-9.000088778921896,EyesOpen,True
sub-118,EyesOpen,posterior,1,-9.587433797245675,19,-9.000088778921896,EyesOpen,True
sub-118,EyesOpen,posterior,2,-9.250597332022341,19,-9.000088778921896,EyesOpen,True
sub-118,EyesOpen,posterior,3,-9.745965835432237,19,-9.000088778921896,EyesOpen,True
sub-118,EyesOpen,posterior,4,-9.059153422669961,19,-9.000088778921896,EyesOpen,True
sub-118,EyesOpen,posterior,5,-9.430607593669373,19,-9.000088778921896,EyesOpen,True
sub-119,EyesClosed,posterior,0,-8.797268942766312,19,-9.514743902895914,EyesClosed,True
sub-119,EyesClosed,posterior,1,-9.29003876972919,19,-9.514743902895914,EyesClosed,True
sub-119,EyesClosed,posterior,2,-9.040075217450392,19,-9.514743902895914,EyesClosed,True
sub-119,EyesClosed,posterior,3,-9.041728953783826,19,-9.514743902895914,EyesClosed,True
sub-119,EyesClosed,posterior,4,-9.177406532614995,19,-9.514743902895914,EyesClosed,True
sub-119,EyesClosed,posterior,5,-8.95342000905116,19,-9.514743902895914,EyesClosed,True
sub-119,EyesOpen,posterior,0,-10.164480558817484,19,-9.514743902895914,EyesOpen,True
sub-119,EyesOpen,posterior,1,-10.019074206020116,19,-9.514743902895914,EyesOpen,True
sub-119,EyesOpen,posterior,2,-9.767039962288722,19,-9.514743902895914,EyesOpen,True
sub-119,EyesOpen,posterior,3,-10.200373520845345,19,-9.514743902895914,EyesOpen,True
sub-119,EyesOpen,posterior,4,-9.739449036062638,19,-9.514743902895914,EyesOpen,True
sub-119,EyesOpen,posterior,5,-10.09829271064337,19,-9.514743902895914,EyesOpen,True
sub-120,EyesClosed,posterior,0,-10.259820097846248,19,-10.486270125627435,EyesClosed,True
sub-120,EyesClosed,posterior,1,-10.548382753593955,19,-10.486270125627435,EyesOpen,False
sub-120,EyesClosed,posterior,2,-10.603697781351892,19,-10.486270125627435,EyesOpen,False
sub-120,EyesClosed,posterior,3,-10.582125085558852,19,-10.486270125627435,EyesOpen,False
sub-120,EyesClosed,posterior,4,-10.527672264054889,19,-10.486270125627435,EyesOpen,False
sub-120,EyesClosed,posterior,5,-10.571494005812527,19,-10.486270125627435,EyesOpen,False
sub-120,EyesOpen,posterior,0,-10.574181532104125,19,-10.486270125627435,EyesOpen,True
sub-120,EyesOpen,posterior,1,-10.342223415338005,19,-10.486270125627435,EyesClosed,False
sub-120,EyesOpen,posterior,2,-10.401861817229282,19,-10.486270125627435,EyesClosed,False
sub-120,EyesOpen,posterior,3,-10.444867987199983,19,-10.486270125627435,EyesClosed,False
sub-120,EyesOpen,posterior,4,-10.322333219406266,19,-10.486270125627435,EyesClosed,False
sub-120,EyesOpen,posterior,5,-10.430853114641646,19,-10.486270125627435,EyesClosed,False
sub-121,EyesClosed,posterior,0,-8.8085546742581,19,-9.25223206985181,EyesClosed,True
sub-121,EyesClosed,posterior,1,-8.695399452433866,19,-9.25223206985181,EyesClosed,True
sub-121,EyesClosed,posterior,2,-8.713890590882936,19,-9.25223206985181,EyesClosed,True
sub-121,EyesClosed,posterior,3,-8.89326302228418,19,-9.25223206985181,EyesClosed,True
sub-121,EyesClosed,posterior,4,-8.760434319302268,19,-9.25223206985181,EyesClosed,True
sub-121,EyesClosed,posterior,5,-8.581404776538013,19,-9.25223206985181,EyesClosed,True
sub-121,EyesOpen,posterior,0,-9.61120111741944,19,-9.25223206985181,EyesOpen,True
sub-121,EyesOpen,posterior,1,-9.761968226272895,19,-9.25223206985181,EyesOpen,True
sub-121,EyesOpen,posterior,2,-9.747778283884518,19,-9.25223206985181,EyesOpen,True
sub-121,EyesOpen,posterior,3,-10.006208517937706,19,-9.25223206985181,EyesOpen,True
sub-121,EyesOpen,posterior,4,-9.990044510431018,19,-9.25223206985181,EyesOpen,True
sub-121,EyesOpen,posterior,5,-9.771822433531417,19,-9.25223206985181,EyesOpen,True
sub-122,EyesClosed,posterior,0,-10.765331969880691,19,-10.804294080609147,EyesClosed,True
sub-122,EyesClosed,posterior,1,-10.85130340494266,19,-10.804294080609147,EyesOpen,False
sub-122,EyesClosed,posterior,2,-10.755880421184242,19,-10.804294080609147,EyesClosed,True
sub-122,EyesClosed,posterior,3,-10.808221151132077,19,-10.804294080609147,EyesOpen,False
sub-122,EyesClosed,posterior,4,-10.800367010086214,19,-10.804294080609147,EyesClosed,True
sub-122,EyesClosed,posterior,5,-10.878717583228179,19,-10.804294080609147,EyesOpen,False
sub-122,EyesOpen,posterior,0,-10.948499197157512,19,-10.804294080609147,EyesOpen,True
sub-122,EyesOpen,posterior,1,-10.7091245073766,19,-10.804294080609147,EyesClosed,False
sub-122,EyesOpen,posterior,2,-10.827505838794158,19,-10.804294080609147,EyesOpen,True
sub-122,EyesOpen,posterior,3,-10.797222339269181,19,-10.804294080609147,EyesClosed,False
sub-122,EyesOpen,posterior,4,-10.698242712994523,19,-10.804294080609147,EyesClosed,False
sub-122,EyesOpen,posterior,5,-10.869082388845621,19,-10.804294080609147,EyesOpen,True
sub-123,EyesClosed,posterior,0,-10.323110939967348,19,-10.32355981425017,EyesClosed,True
sub-123,EyesClosed,posterior,1,-10.210719135948956,19,-10.32355981425017,EyesClosed,True
sub-123,EyesClosed,posterior,2,-10.151109105189903,19,-10.32355981425017,EyesClosed,True
sub-123,EyesClosed,posterior,3,-10.086346855987115,19,-10.32355981425017,EyesClosed,True
sub-123,EyesClosed,posterior,4,-10.039621958755696,19,-10.32355981425017,EyesClosed,True
sub-123,EyesClosed,posterior,5,-10.058457155610375,19,-10.32355981425017,EyesClosed,True
sub-123,EyesOpen,posterior,0,-10.536365456601846,19,-10.32355981425017,EyesOpen,True
sub-123,EyesOpen,posterior,1,-10.49095247823055,19,-10.32355981425017,EyesOpen,True
sub-123,EyesOpen,posterior,2,-10.324008688532992,19,-10.32355981425017,EyesOpen,True
sub-123,EyesOpen,posterior,3,-10.5280175288204,19,-10.32355981425017,EyesOpen,True
sub-123,EyesOpen,posterior,4,-10.48766614950514,19,-10.32355981425017,EyesOpen,True
sub-123,EyesOpen,posterior,5,-10.349660857413317,19,-10.32355981425017,EyesOpen,True
sub-124,EyesClosed,posterior,0,-10.636895123899532,19,-10.585347840773887,EyesOpen,False
sub-124,EyesClosed,posterior,1,-10.586485582012513,19,-10.585347840773887,EyesOpen,False
sub-124,EyesClosed,posterior,2,-10.608757472192643,19,-10.585347840773887,EyesOpen,False
sub-124,EyesClosed,posterior,3,-10.58782966917239,19,-10.585347840773887,EyesOpen,False
sub-124,EyesClosed,posterior,4,-10.16204188366322,19,-10.585347840773887,EyesClosed,True
sub-124,EyesClosed,posterior,5,-10.461848167189437,19,-10.585347840773887,EyesClosed,True
sub-124,EyesOpen,posterior,0,-10.6017962808195,19,-10.585347840773887,EyesOpen,True
sub-124,EyesOpen,posterior,1,-10.58421009953526,19,-10.585347840773887,EyesClosed,False
sub-124,EyesOpen,posterior,2,-10.576785140949985,19,-10.585347840773887,EyesClosed,False
sub-124,EyesOpen,posterior,3,-10.637194667072409,19,-10.585347840773887,EyesOpen,True
sub-124,EyesOpen,posterior,4,-10.578903120323691,19,-10.585347840773887,EyesClosed,False
sub-124,EyesOpen,posterior,5,-10.487625070577794,19,-10.585347840773887,EyesClosed,False
sub-125,EyesClosed,posterior,0,-10.05376139127095,19,-10.055239115753219,EyesClosed,True
sub-125,EyesClosed,posterior,1,-9.950595407192147,19,-10.055239115753219,EyesClosed,True
sub-125,EyesClosed,posterior,2,-9.861131415111688,19,-10.055239115753219,EyesClosed,True
sub-125,EyesClosed,posterior,3,-10.036333183806578,19,-10.055239115753219,EyesClosed,True
sub-125,EyesClosed,posterior,4,-10.056716840235488,19,-10.055239115753219,EyesOpen,False
sub-125,EyesClosed,posterior,5,-10.045135943569893,19,-10.055239115753219,EyesClosed,True
sub-125,EyesOpen,posterior,0,-10.389219218477372,19,-10.055239115753219,EyesOpen,True
sub-125,EyesOpen,posterior,1,-10.354769624948515,19,-10.055239115753219,EyesOpen,True
sub-125,EyesOpen,posterior,2,-10.319896843752868,19,-10.055239115753219,EyesOpen,True
sub-125,EyesOpen,posterior,3,-10.347727693544746,19,-10.055239115753219,EyesOpen,True
sub-125,EyesOpen,posterior,4,-10.179988871764937,19,-10.055239115753219,EyesOpen,True
sub-125,EyesOpen,posterior,5,-9.777719429967162,19,-10.055239115753219,EyesClosed,False
sub-126,EyesClosed,posterior,0,-9.531618178661223,19,-9.889828675183413,EyesClosed,True
sub-126,EyesClosed,posterior,1,-9.647739455879849,19,-9.889828675183413,EyesClosed,True
sub-126,EyesClosed,posterior,2,-9.484281510485896,19,-9.889828675183413,EyesClosed,True
sub-126,EyesClosed,posterior,3,-9.325297250933705,19,-9.889828675183413,EyesClosed,True
sub-126,EyesClosed,posterior,4,-9.263708311263748,19,-9.889828675183413,EyesClosed,True
sub-126,EyesClosed,posterior,5,-9.47366194630265,19,-9.889828675183413,EyesClosed,True
sub-126,EyesOpen,posterior,0,-10.161408328175616,19,-9.889828675183413,EyesOpen,True
sub-126,EyesOpen,posterior,1,-10.253806658173238,19,-9.889828675183413,EyesOpen,True
sub-126,EyesOpen,posterior,2,-10.131917894486978,19,-9.889828675183413,EyesOpen,True
sub-126,EyesOpen,posterior,3,-10.14678510870975,19,-9.889828675183413,EyesOpen,True
sub-126,EyesOpen,posterior,4,-10.149214002707787,19,-9.889828675183413,EyesOpen,True
sub-126,EyesOpen,posterior,5,-10.142433291959938,19,-9.889828675183413,EyesOpen,True
sub-127,EyesClosed,posterior,0,-10.094880880122844,19,-10.321851225486984,EyesClosed,True
sub-127,EyesClosed,posterior,1,-10.11509817499166,19,-10.321851225486984,EyesClosed,True
sub-127,EyesClosed,posterior,2,-10.226724632079025,19,-10.321851225486984,EyesClosed,True
sub-127,EyesClosed,posterior,3,-10.235851723308375,19,-10.321851225486984,EyesClosed,True
sub-127,EyesClosed,posterior,4,-10.294969786304877,19,-10.321851225486984,EyesClosed,True
sub-127,EyesClosed,posterior,5,-10.287723407805187,19,-10.321851225486984,EyesClosed,True
sub-127,EyesOpen,posterior,0,-10.348732664669093,19,-10.321851225486984,EyesOpen,True
sub-127,EyesOpen,posterior,1,-10.477669228859606,19,-10.321851225486984,EyesOpen,True
sub-127,EyesOpen,posterior,2,-10.459444497601375,19,-10.321851225486984,EyesOpen,True
sub-127,EyesOpen,posterior,3,-10.526050126266327,19,-10.321851225486984,EyesOpen,True
sub-127,EyesOpen,posterior,4,-10.574473247237004,19,-10.321851225486984,EyesOpen,True
sub-127,EyesOpen,posterior,5,-10.420758632307512,19,-10.321851225486984,EyesOpen,True
sub-128,EyesClosed,posterior,0,-10.067753912329549,19,-10.1170753660505,EyesClosed,True
