participant_id,condition,channel_set,epoch_index,alpha_power_8_12,n_channels
sub-505,EyesClosed,occipital,1,-10.56625268811637,3
sub-505,EyesClosed,occipital,2,-10.46105328854356,3
sub-505,EyesClosed,occipital,3,-10.670343479361032,3
sub-505,EyesClosed,occipital,4,-10.45685016171764,3
sub-505,EyesClosed,occipital,5,-10.455188440575746,3
sub-505,EyesOpen,occipital,0,-11.018885063951096,3
sub-505,EyesOpen,occipital,1,-10.92587951910187,3
sub-505,EyesOpen,occipital,2,-10.89710445223073,3
sub-505,EyesOpen,occipital,3,-10.917454672491598,3
sub-505,EyesOpen,occipital,4,-10.746162761307922,3
sub-505,EyesOpen,occipital,5,-11.08190802334281,3
sub-506,EyesClosed,occipital,0,-11.175825778573264,3
sub-506,EyesClosed,occipital,1,-11.305400045191051,3
sub-506,EyesClosed,occipital,2,-11.332691546439705,3
sub-506,EyesClosed,occipital,3,-11.465401579297492,3
sub-506,EyesClosed,occipital,4,-11.415344285832527,3
sub-506,EyesClosed,occipital,5,-11.277734557471145,3
sub-506,EyesOpen,occipital,0,-11.201089433405768,3
sub-506,EyesOpen,occipital,1,-11.099212592297585,3
sub-506,EyesOpen,occipital,2,-11.192477818679055,3
sub-506,EyesOpen,occipital,3,-11.207066048707345,3
sub-506,EyesOpen,occipital,4,-11.217167519910236,3
sub-506,EyesOpen,occipital,5,-11.162099721530307,3
sub-507,EyesClosed,occipital,0,-10.987615065165826,3
sub-507,EyesClosed,occipital,1,-11.001636360264758,3
sub-507,EyesClosed,occipital,2,-10.918125086070969,3
sub-507,EyesClosed,occipital,3,-10.947199258678403,3
sub-507,EyesClosed,occipital,4,-11.040768567370494,3
sub-507,EyesClosed,occipital,5,-10.71268148965505,3
sub-507,EyesOpen,occipital,0,-11.073409681676095,3
sub-507,EyesOpen,occipital,1,-11.120602284276064,3
sub-507,EyesOpen,occipital,2,-11.260277177162148,3
sub-507,EyesOpen,occipital,3,-11.002490132428036,3
sub-507,EyesOpen,occipital,4,-11.105900442515033,3
sub-507,EyesOpen,occipital,5,-11.049817766334408,3
sub-508,EyesClosed,occipital,0,-10.765667335571166,3
sub-508,EyesClosed,occipital,1,-10.203078017489501,3
sub-508,EyesClosed,occipital,2,-10.264478861883468,3
sub-508,EyesClosed,occipital,3,-10.131896951985713,3
sub-508,EyesClosed,occipital,4,-10.132696527094103,3
sub-508,EyesClosed,occipital,5,-10.17423744125134,3
sub-508,EyesOpen,occipital,0,-10.86847900430152,3
sub-508,EyesOpen,occipital,1,-11.004092164967247,3
sub-508,EyesOpen,occipital,2,-11.07226302511182,3
sub-508,EyesOpen,occipital,3,-10.937396829831929,3
sub-508,EyesOpen,occipital,4,-11.042221085436278,3
sub-508,EyesOpen,occipital,5,-10.971234225208606,3
sub-509,EyesClosed,occipital,0,-10.024132158024683,3
sub-509,EyesClosed,occipital,1,-10.00071034538375,3
sub-509,EyesClosed,occipital,2,-9.959092074132016,3
sub-509,EyesClosed,occipital,3,-9.794241794113724,3
sub-509,EyesClosed,occipital,4,-9.969857739367143,3
sub-509,EyesClosed,occipital,5,-10.000406412135288,3
sub-509,EyesOpen,occipital,0,-10.994053418570635,3
sub-509,EyesOpen,occipital,1,-11.031821447717315,3
sub-509,EyesOpen,occipital,2,-10.7433500510421,3
sub-509,EyesOpen,occipital,3,-10.89445631528892,3
sub-509,EyesOpen,occipital,4,-10.797653716408691,3
sub-509,EyesOpen,occipital,5,-10.814129673813472,3
sub-510,EyesClosed,occipital,0,-11.243330647890865,3
sub-510,EyesClosed,occipital,1,-10.992621364531654,3
sub-510,EyesClosed,occipital,2,-10.96807262171526,3
sub-510,EyesClosed,occipital,3,-11.03507280978594,3
sub-510,EyesClosed,occipital,4,-10.809641036532108,3
sub-510,EyesClosed,occipital,5,-11.042241152762989,3
sub-510,EyesOpen,occipital,0,-11.402368545568011,3
sub-510,EyesOpen,occipital,1,-11.290180669626633,3
sub-510,EyesOpen,occipital,2,-11.33853541058805,3
sub-510,EyesOpen,occipital,3,-11.254803928236154,3
sub-510,EyesOpen,occipital,4,-11.310178079071244,3
sub-510,EyesOpen,occipital,5,-11.290754136596735,3
sub-511,EyesClosed,occipital,0,-11.185964301382297,3
sub-511,EyesClosed,occipital,1,-10.386436357417741,3
sub-511,EyesClosed,occipital,2,-10.191959756571862,3
sub-511,EyesClosed,occipital,3,-10.126310618752711,3
sub-511,EyesClosed,occipital,4,-10.303874175483687,3
sub-511,EyesClosed,occipital,5,-10.189800641365482,3
sub-511,EyesOpen,occipital,0,-11.232423259123907,3
sub-511,EyesOpen,occipital,1,-11.244264036547092,3
sub-511,EyesOpen,occipital,2,-11.24441320339937,3
sub-511,EyesOpen,occipital,3,-10.920056726184118,3
sub-511,EyesOpen,occipital,4,-11.354754364270109,3
sub-511,EyesOpen,occipital,5,-11.148190500694746,3
sub-512,EyesClosed,occipital,0,-9.610157687314988,3
sub-512,EyesClosed,occipital,1,-9.270536229506035,3
sub-512,EyesClosed,occipital,2,-9.91233586751684,3
sub-512,EyesClosed,occipital,3,-9.304486132801374,3
sub-512,EyesClosed,occipital,4,-9.90720061990701,3
sub-512,EyesClosed,occipital,5,-9.513121283061432,3
sub-512,EyesOpen,occipital,0,-10.890271763047243,3
sub-512,EyesOpen,occipital,1,-10.608638792028872,3
sub-512,EyesOpen,occipital,2,-11.01387492388549,3
sub-512,EyesOpen,occipital,3,-9.991926767154188,3
sub-512,EyesOpen,occipital,4,-10.23476322973936,3
sub-512,EyesOpen,occipital,5,-10.144477053286183,3
sub-513,EyesClosed,occipital,0,-10.249040780306775,3
sub-513,EyesClosed,occipital,1,-10.300734288812741,3
sub-513,EyesClosed,occipital,2,-10.295640852540062,3
sub-513,EyesClosed,occipital,3,-10.393804689594804,3
sub-513,EyesClosed,occipital,4,-10.274465589719636,3
sub-513,EyesClosed,occipital,5,-10.40308992073642,3
sub-513,EyesOpen,occipital,0,-11.068294563656352,3
sub-513,EyesOpen,occipital,1,-10.736658981996118,3
sub-513,EyesOpen,occipital,2,-10.864589095637946,3
sub-513,EyesOpen,occipital,3,-10.830701689921412,3
sub-513,EyesOpen,occipital,4,-10.862069398028927,3
sub-513,EyesOpen,occipital,5,-10.844364537556636,3
sub-514,EyesClosed,occipital,0,-10.721305167135828,3
sub-514,EyesClosed,occipital,1,-10.531216463184707,3
sub-514,EyesClosed,occipital,2,-10.45589248903451,3
sub-514,EyesClosed,occipital,3,-10.71432754264886,3
sub-514,EyesClosed,occipital,4,-10.657737015519823,3
sub-514,EyesClosed,occipital,5,-10.930785813053271,3
sub-514,EyesOpen,occipital,0,-11.184154510516167,3
sub-514,EyesOpen,occipital,1,-11.21977098454794,3
sub-514,EyesOpen,occipital,2,-11.061077911737865,3
sub-514,EyesOpen,occipital,3,-11.21732436188216,3
sub-514,EyesOpen,occipital,4,-10.920916781777892,3
sub-514,EyesOpen,occipital,5,-11.159331136973456,3
sub-515,EyesClosed,occipital,0,-9.770906909775714,3
sub-515,EyesClosed,occipital,1,-9.598629093323387,3
sub-515,EyesClosed,occipital,2,-9.767581382818832,3
sub-515,EyesClosed,occipital,3,-9.639841442278831,3
sub-515,EyesClosed,occipital,4,-9.674811858025558,3
sub-515,EyesClosed,occipital,5,-9.66302766889971,3
sub-515,EyesOpen,occipital,0,-10.588753394931945,3
sub-515,EyesOpen,occipital,1,-10.531482365712504,3
sub-515,EyesOpen,occipital,2,-10.582699601501078,3
sub-515,EyesOpen,occipital,3,-10.715276331384022,3
sub-515,EyesOpen,occipital,4,-10.74416888323312,3
sub-515,EyesOpen,occipital,5,-10.436815109218086,3
sub-516,EyesClosed,occipital,0,-9.834669884897695,3
sub-516,EyesClosed,occipital,1,-9.671295357762462,3
sub-516,EyesClosed,occipital,2,-9.694626972279261,3
sub-516,EyesClosed,occipital,3,-9.457738996950098,3
sub-516,EyesClosed,occipital,4,-9.422832576274192,3
sub-516,EyesClosed,occipital,5,-9.49561297044269,3
sub-516,EyesOpen,occipital,0,-10.779193348021641,3
sub-516,EyesOpen,occipital,1,-10.8484219888101,3
sub-516,EyesOpen,occipital,2,-10.717487098509878,3
sub-516,EyesOpen,occipital,3,-10.574442804191929,3
sub-516,EyesOpen,occipital,4,-10.820755618638392,3
sub-516,EyesOpen,occipital,5,-10.929387438604042,3
sub-517,EyesClosed,occipital,0,-10.839284895194835,3
sub-517,EyesClosed,occipital,1,-10.43939163971468,3
sub-517,EyesClosed,occipital,2,-10.64790366868524,3
sub-517,EyesClosed,occipital,3,-10.870512685033944,3
sub-517,EyesClosed,occipital,4,-10.553346593608737,3
sub-517,EyesClosed,occipital,5,-10.854954949377223,3
sub-517,EyesOpen,occipital,0,-11.389501772138809,3
sub-517,EyesOpen,occipital,1,-11.301235689568239,3
sub-517,EyesOpen,occipital,2,-11.393815330112181,3
sub-517,EyesOpen,occipital,3,-11.247987793314197,3
sub-517,EyesOpen,occipital,4,-11.471543041368108,3
sub-517,EyesOpen,occipital,5,-11.468719150494422,3
sub-518,EyesClosed,occipital,0,-9.956640804151094,3
sub-518,EyesClosed,occipital,1,-10.254221899059043,3
sub-518,EyesClosed,occipital,2,-10.264945523885553,3
sub-518,EyesClosed,occipital,3,-10.35761233738597,3
sub-518,EyesClosed,occipital,4,-10.436993045919497,3
sub-518,EyesClosed,occipital,5,-10.961611750691981,3
sub-518,EyesOpen,occipital,0,-10.71557255948772,3
sub-518,EyesOpen,occipital,1,-10.69531695016876,3
sub-518,EyesOpen,occipital,2,-10.726746467470475,3
sub-518,EyesOpen,occipital,3,-10.869386069729444,3
sub-518,EyesOpen,occipital,4,-10.721693463266973,3
sub-518,EyesOpen,occipital,5,-10.96566245668395,3
sub-519,EyesClosed,occipital,0,-11.659652462650236,3
sub-519,EyesClosed,occipital,1,-11.647988855173624,3
sub-519,EyesClosed,occipital,2,-11.576621394964926,3
sub-519,EyesClosed,occipital,3,-11.446863905490924,3
sub-519,EyesClosed,occipital,4,-11.562029258953993,3
sub-519,EyesClosed,occipital,5,-11.535790837345232,3
sub-519,EyesOpen,occipital,0,-11.281956523068905,3
sub-519,EyesOpen,occipital,1,-11.382110214672352,3
sub-519,EyesOpen,occipital,2,-11.543796730257007,3
sub-519,EyesOpen,occipital,3,-11.56533637745648,3
sub-519,EyesOpen,occipital,4,-11.509604318255583,3
sub-519,EyesOpen,occipital,5,-11.577664818122907,3
sub-520,EyesClosed,occipital,0,-10.948331131449496,3
sub-520,EyesClosed,occipital,1,-10.82829300225996,3
sub-520,EyesClosed,occipital,2,-10.479214062343084,3
sub-520,EyesClosed,occipital,3,-10.448782520094172,3
sub-520,EyesClosed,occipital,4,-10.415576162401608,3
sub-520,EyesClosed,occipital,5,-10.724508053117706,3
sub-520,EyesOpen,occipital,0,-11.126956505842438,3
sub-520,EyesOpen,occipital,1,-11.082203069540293,3
sub-520,EyesOpen,occipital,2,-11.242977153199625,3
sub-520,EyesOpen,occipital,3,-11.052215661857467,3
sub-520,EyesOpen,occipital,4,-11.107163057751034,3
sub-520,EyesOpen,occipital,5,-11.113595324693964,3
sub-521,EyesClosed,occipital,0,-11.076249841732228,3
sub-521,EyesClosed,occipital,1,-10.998002612162098,3
sub-521,EyesClosed,occipital,2,-10.840172266812898,3
sub-521,EyesClosed,occipital,3,-10.821603921862383,3
sub-521,EyesClosed,occipital,4,-10.810760885997908,3
sub-521,EyesClosed,occipital,5,-10.737250786704205,3
sub-521,EyesOpen,occipital,0,-11.056054523439109,3
sub-521,EyesOpen,occipital,1,-11.071332109818995,3
sub-521,EyesOpen,occipital,2,-11.14309137566202,3
sub-521,EyesOpen,occipital,3,-11.011853224975203,3
sub-521,EyesOpen,occipital,4,-11.074296600919881,3
sub-521,EyesOpen,occipital,5,-11.015109898432481,3
sub-522,EyesClosed,occipital,0,-10.057185027161417,3
sub-522,EyesClosed,occipital,1,-9.938160739334913,3
sub-522,EyesClosed,occipital,2,-9.929702951489467,3
sub-522,EyesClosed,occipital,3,-10.05363678057116,3
sub-522,EyesClosed,occipital,4,-10.102788556105134,3
sub-522,EyesClosed,occipital,5,-9.959017837737498,3
sub-522,EyesOpen,occipital,0,-10.691179023274458,3
sub-522,EyesOpen,occipital,1,-10.602346096676014,3
sub-522,EyesOpen,occipital,2,-10.767531152055525,3
sub-522,EyesOpen,occipital,3,-10.620127930531318,3
sub-522,EyesOpen,occipital,4,-10.566042004658945,3
sub-522,EyesOpen,occipital,5,-10.498432107007181,3
sub-523,EyesClosed,occipital,0,-10.734826488814099,3
sub-523,EyesClosed,occipital,1,-11.240550970935468,3
sub-523,EyesClosed,occipital,2,-10.87074345065876,3
sub-523,EyesClosed,occipital,3,-10.813388001619149,3
sub-523,EyesClosed,occipital,4,-10.54006562345904,3
sub-523,EyesClosed,occipital,5,-10.533312783713361,3
sub-523,EyesOpen,occipital,0,-11.168702960709876,3
sub-523,EyesOpen,occipital,1,-10.900913329091603,3
sub-523,EyesOpen,occipital,2,-10.6666336328184,3
sub-523,EyesOpen,occipital,3,-10.938826555749175,3
sub-523,EyesOpen,occipital,4,-11.046706454090756,3
sub-523,EyesOpen,occipital,5,-10.886774733441131,3
sub-524,EyesClosed,occipital,0,-10.97228040964151,3
sub-524,EyesClosed,occipital,1,-10.956887077947306,3
sub-524,EyesClosed,occipital,2,-10.938079460222587,3
sub-524,EyesClosed,occipital,3,-10.836664649430492,3
sub-524,EyesClosed,occipital,4,-10.881241646613216,3
sub-524,EyesClosed,occipital,5,-10.957705495975556,3
sub-524,EyesOpen,occipital,0,-11.4511109771752,3
sub-524,EyesOpen,occipital,1,-11.569336119469352,3
sub-524,EyesOpen,occipital,2,-11.564109127610458,3
sub-524,EyesOpen,occipital,3,-11.379591107766087,3
sub-524,EyesOpen,occipital,4,-11.382196717840799,3
sub-524,EyesOpen,occipital,5,-11.36389693379559,3
sub-525,EyesClosed,occipital,0,-10.090993764527372,3
sub-525,EyesClosed,occipital,1,-9.845705749448543,3
sub-525,EyesClosed,occipital,2,-9.881471942601891,3
sub-525,EyesClosed,occipital,3,-9.956130528945684,3
sub-525,EyesClosed,occipital,4,-9.826105861508848,3
sub-525,EyesClosed,occipital,5,-9.994295075537122,3
sub-525,EyesOpen,occipital,0,-11.038777242881773,3
sub-525,EyesOpen,occipital,1,-11.021107643137427,3
sub-525,EyesOpen,occipital,2,-11.282012249451665,3
sub-525,EyesOpen,occipital,3,-11.166941071427885,3
sub-525,EyesOpen,occipital,4,-11.083307446877678,3
sub-525,EyesOpen,occipital,5,-11.280111909868813,3
sub-526,EyesClosed,occipital,0,-10.015116726040969,3
sub-526,EyesClosed,occipital,1,-9.991114356117961,3
sub-526,EyesClosed,occipital,2,-9.995664541540412,3
sub-526,EyesClosed,occipital,3,-10.231497408253965,3
sub-526,EyesClosed,occipital,4,-9.926922734841789,3
sub-526,EyesClosed,occipital,5,-10.112969294825843,3
sub-526,EyesOpen,occipital,0,-10.378335209292775,3
sub-526,EyesOpen,occipital,1,-10.649794160966994,3
sub-526,EyesOpen,occipital,2,-10.712699375712615,3
sub-526,EyesOpen,occipital,3,-10.78614597697658,3
sub-526,EyesOpen,occipital,4,-10.808314858498022,3
sub-526,EyesOpen,occipital,5,-10.488218694942692,3
sub-527,EyesClosed,occipital,0,-10.370422440168149,3
sub-527,EyesClosed,occipital,1,-10.34888989720285,3
sub-527,EyesClosed,occipital,2,-10.606306471939755,3
sub-527,EyesClosed,occipital,3,-10.543393804014254,3
sub-527,EyesClosed,occipital,4,-10.656916877348966,3
sub-527,EyesClosed,occipital,5,-10.622505168424864,3
sub-527,EyesOpen,occipital,0,-11.212374236620727,3
sub-527,EyesOpen,occipital,1,-11.084489211159056,3
sub-527,EyesOpen,occipital,2,-11.014790734675373,3
sub-527,EyesOpen,occipital,3,-11.107374878317454,3
sub-527,EyesOpen,occipital,4,-11.125833446825903,3
sub-527,EyesOpen,occipital,5,-11.145921718572732,3
sub-528,EyesClosed,occipital,0,-9.99003369749985,3
sub-528,EyesClosed,occipital,1,-9.603453511971122,3
sub-528,EyesClosed,occipital,2,-9.770493661955483,3
sub-528,EyesClosed,occipital,3,-9.600546298684918,3
sub-528,EyesClosed,occipital,4,-9.712473485114394,3
sub-528,EyesClosed,occipital,5,-9.825632567051743,3
sub-528,EyesOpen,occipital,0,-10.867901333426651,3
sub-528,EyesOpen,occipital,1,-11.000610274169905,3
sub-528,EyesOpen,occipital,2,-10.900224523060142,3
sub-528,EyesOpen,occipital,3,-10.872705046046011,3
sub-528,EyesOpen,occipital,4,-10.777118562496028,3
sub-528,EyesOpen,occipital,5,-10.925716272597604,3
sub-529,EyesClosed,occipital,0,-9.123971534756455,3
sub-529,EyesClosed,occipital,1,-9.255085873971758,3
sub-529,EyesClosed,occipital,2,-9.145384258768555,3
sub-529,EyesClosed,occipital,3,-9.17502424001173,3
sub-529,EyesClosed,occipital,4,-9.201761822746931,3
sub-529,EyesClosed,occipital,5,-9.201412057479365,3
sub-529,EyesOpen,occipital,0,-9.677786739033342,3
sub-529,EyesOpen,occipital,1,-9.800111742203626,3
sub-529,EyesOpen,occipital,2,-9.751835285560801,3
sub-529,EyesOpen,occipital,3,-9.609326776091462,3
sub-529,EyesOpen,occipital,4,-9.78438143839687,3
sub-529,EyesOpen,occipital,5,-9.58374125424273,3
sub-530,EyesClosed,occipital,0,-9.377588020191421,3
sub-530,EyesClosed,occipital,1,-9.346138478348413,3
sub-530,EyesClosed,occipital,2,-9.49837268121689,3
sub-530,EyesClosed,occipital,3,-9.58880746431271,3
sub-530,EyesClosed,occipital,4,-9.607100946946847,3
sub-530,EyesClosed,occipital,5,-9.608826335794621,3
sub-530,EyesOpen,occipital,0,-11.1985478973979,3
sub-530,EyesOpen,occipital,1,-10.684262991520516,3
sub-530,EyesOpen,occipital,2,-10.714350262426194,3
sub-530,EyesOpen,occipital,3,-10.815777662732842,3
sub-530,EyesOpen,occipital,4,-10.448955955410975,3
sub-530,EyesOpen,occipital,5,-10.26335506567264,3
sub-531,EyesClosed,occipital,0,-10.436674418417068,3
sub-531,EyesClosed,occipital,1,-10.408493934545598,3
sub-531,EyesClosed,occipital,2,-10.437788996553994,3
sub-531,EyesClosed,occipital,3,-10.429747335465748,3
sub-531,EyesClosed,occipital,4,-10.358256193591266,3
sub-531,EyesClosed,occipital,5,-10.358290755868012,3
sub-531,EyesOpen,occipital,0,-11.084527550330623,3
sub-531,EyesOpen,occipital,1,-10.976736156411867,3
sub-531,EyesOpen,occipital,2,-10.56782600862291,3
sub-531,EyesOpen,occipital,3,-10.917804249510619,3
sub-531,EyesOpen,occipital,4,-10.987834152570626,3
sub-531,EyesOpen,occipital,5,-11.162198733421553,3
sub-532,EyesClosed,occipital,0,-10.51088030985317,3
sub-532,EyesClosed,occipital,1,-10.501034481462517,3
sub-532,EyesClosed,occipital,2,-10.631343936842605,3
sub-532,EyesClosed,occipital,3,-10.56411372475333,3
sub-532,EyesClosed,occipital,4,-10.309918434213218,3
sub-532,EyesClosed,occipital,5,-10.434094884200338,3
sub-532,EyesOpen,occipital,0,-11.053965959598578,3
sub-532,EyesOpen,occipital,1,-11.026239255041402,3
sub-532,EyesOpen,occipital,2,-10.979494342188532,3
sub-532,EyesOpen,occipital,3,-11.025258063033839,3
sub-532,EyesOpen,occipital,4,-11.043663413163236,3
sub-532,EyesOpen,occipital,5,-10.931909882770066,3
sub-533,EyesClosed,occipital,0,-11.109417642375087,3
sub-533,EyesClosed,occipital,1,-11.248225368420943,3
sub-533,EyesClosed,occipital,2,-11.240423421871974,3
sub-533,EyesClosed,occipital,3,-11.237074070454838,3
sub-533,EyesClosed,occipital,4,-11.237823502924494,3
sub-533,EyesClosed,occipital,5,-11.238318999968913,3
sub-533,EyesOpen,occipital,0,-11.357328469044315,3
sub-533,EyesOpen,occipital,1,-11.16959141654833,3
sub-533,EyesOpen,occipital,2,-11.29320400007733,3
sub-533,EyesOpen,occipital,3,-11.24523554100267,3
sub-533,EyesOpen,occipital,4,-11.431200437331292,3
sub-533,EyesOpen,occipital,5,-11.377165194272312,3
sub-534,EyesClosed,occipital,0,-11.42607136988745,3
sub-534,EyesClosed,occipital,1,-11.612539724478399,3
sub-534,EyesClosed,occipital,2,-11.453527883173733,3
sub-534,EyesClosed,occipital,3,-11.22415662859914,3
sub-534,EyesClosed,occipital,4,-11.251713919211948,3
sub-534,EyesClosed,occipital,5,-11.269395001324973,3
sub-534,EyesOpen,occipital,0,-11.6174484092796,3
sub-534,EyesOpen,occipital,1,-11.557237030169324,3
sub-534,EyesOpen,occipital,2,-11.572402984680348,3
sub-534,EyesOpen,occipital,3,-11.583902555725361,3
sub-534,EyesOpen,occipital,4,-11.541710940519883,3
sub-534,EyesOpen,occipital,5,-11.402313487200782,3
sub-535,EyesClosed,occipital,0,-9.30156146712384,3
sub-535,EyesClosed,occipital,1,-9.245055913556877,3
sub-535,EyesClosed,occipital,2,-9.285368315454354,3
sub-535,EyesClosed,occipital,3,-9.262064457595937,3
sub-535,EyesClosed,occipital,4,-9.429693831509503,3
sub-535,EyesClosed,occipital,5,-9.291216150590566,3
sub-535,EyesOpen,occipital,0,-10.732088892165077,3
sub-535,EyesOpen,occipital,1,-10.997378125962424,3
sub-535,EyesOpen,occipital,2,-11.077757494258208,3
sub-535,EyesOpen,occipital,3,-10.771170161294084,3
sub-535,EyesOpen,occipital,4,-10.931441645996408,3
sub-535,EyesOpen,occipital,5,-10.83851436330358,3
sub-536,EyesClosed,occipital,0,-10.027846927542042,3
sub-536,EyesClosed,occipital,1,-10.109024046088209,3
sub-536,EyesClosed,occipital,2,-10.080980561032433,3
sub-536,EyesClosed,occipital,3,-10.091133983850664,3
sub-536,EyesClosed,occipital,4,-10.172615694621701,3
sub-536,EyesClosed,occipital,5,-10.093953891658753,3
sub-536,EyesOpen,occipital,0,-10.683940745146883,3
sub-536,EyesOpen,occipital,1,-10.670103280749279,3
sub-536,EyesOpen,occipital,2,-10.730792890557524,3
sub-536,EyesOpen,occipital,3,-10.323429292050317,3
sub-536,EyesOpen,occipital,4,-10.837391190209317,3
sub-536,EyesOpen,occipital,5,-10.737153284369485,3
sub-537,EyesClosed,occipital,0,-11.135568180878554,3
sub-537,EyesClosed,occipital,1,-10.595331030630762,3
sub-537,EyesClosed,occipital,2,-10.569458963217581,3
sub-537,EyesClosed,occipital,3,-10.681391189332977,3
sub-537,EyesClosed,occipital,4,-10.781197630250071,3
sub-537,EyesClosed,occipital,5,-11.137041715482242,3
sub-537,EyesOpen,occipital,0,-11.355106882115269,3
sub-537,EyesOpen,occipital,1,-11.36358222834779,3
sub-537,EyesOpen,occipital,2,-11.469364971012393,3
sub-537,EyesOpen,occipital,3,-11.415101390488324,3
sub-537,EyesOpen,occipital,4,-11.429483457063915,3
sub-537,EyesOpen,occipital,5,-11.478508305318961,3
sub-538,EyesClosed,occipital,0,-11.234705386879229,3
sub-538,EyesClosed,occipital,1,-11.165406953897342,3
sub-538,EyesClosed,occipital,2,-11.172006476516641,3
sub-538,EyesClosed,occipital,3,-11.204830574657311,3
sub-538,EyesClosed,occipital,4,-11.013527857171315,3
sub-538,EyesClosed,occipital,5,-11.212559627336223,3
sub-538,EyesOpen,occipital,0,-11.334433881856928,3
sub-538,EyesOpen,occipital,1,-11.248801416997333,3
sub-538,EyesOpen,occipital,2,-11.19482841377551,3
sub-538,EyesOpen,occipital,3,-11.18739015671003,3
sub-538,EyesOpen,occipital,4,-11.165205875770232,3
sub-538,EyesOpen,occipital,5,-11.174862882696445,3
sub-539,EyesClosed,occipital,0,-10.75684593791205,3
sub-539,EyesClosed,occipital,1,-10.54240885058216,3
sub-539,EyesClosed,occipital,2,-10.531012185818472,3
sub-539,EyesClosed,occipital,3,-10.44370912628843,3
sub-539,EyesClosed,occipital,4,-10.38935431969806,3
sub-539,EyesClosed,occipital,5,-10.422199823979232,3
sub-539,EyesOpen,occipital,0,-10.877445117028946,3
sub-539,EyesOpen,occipital,1,-10.829160235430276,3
sub-539,EyesOpen,occipital,2,-10.859443194363145,3
sub-539,EyesOpen,occipital,3,-10.818414729430076,3
sub-539,EyesOpen,occipital,4,-10.907686354582466,3
sub-539,EyesOpen,occipital,5,-10.835570251305843,3
sub-540,EyesClosed,occipital,0,-10.193877488876689,3
sub-540,EyesClosed,occipital,1,-10.001647605457327,3
sub-540,EyesClosed,occipital,2,-10.11050401956909,3
sub-540,EyesClosed,occipital,3,-10.230038845741293,3
sub-540,EyesClosed,occipital,4,-10.229910068498206,3
sub-540,EyesClosed,occipital,5,-10.314013745441589,3
sub-540,EyesOpen,occipital,0,-10.933212910314781,3
sub-540,EyesOpen,occipital,1,-10.775100453930595,3
sub-540,EyesOpen,occipital,2,-10.61108493821662,3
sub-540,EyesOpen,occipital,3,-10.717268634923332,3
sub-540,EyesOpen,occipital,4,-10.517460688403567,3
sub-540,EyesOpen,occipital,5,-10.796136401987702,3
sub-541,EyesClosed,occipital,0,-9.101666900591043,3
sub-541,EyesClosed,occipital,1,-9.064405536277977,3
sub-541,EyesClosed,occipital,2,-9.060333538233866,3
sub-541,EyesClosed,occipital,3,-9.063337027561763,3
sub-541,EyesClosed,occipital,4,-9.108368237456528,3
sub-541,EyesClosed,occipital,5,-9.1267658433201,3
sub-541,EyesOpen,occipital,0,-10.778233947230262,3
sub-541,EyesOpen,occipital,1,-10.201202905194272,3
sub-541,EyesOpen,occipital,2,-10.239323285369206,3
sub-541,EyesOpen,occipital,3,-10.06349487033272,3
sub-541,EyesOpen,occipital,4,-10.54852987006297,3
sub-541,EyesOpen,occipital,5,-10.339621568036932,3
sub-542,EyesClosed,occipital,0,-10.000005144235558,3
sub-542,EyesClosed,occipital,1,-9.842522805107713,3
sub-542,EyesClosed,occipital,2,-9.95261567865609,3
sub-542,EyesClosed,occipital,3,-9.939453319705413,3
sub-542,EyesClosed,occipital,4,-9.760997412120165,3
sub-542,EyesClosed,occipital,5,-9.753682766240553,3
sub-542,EyesOpen,occipital,0,-11.099897062645535,3
sub-542,EyesOpen,occipital,1,-11.060091286220937,3
sub-542,EyesOpen,occipital,2,-10.737638200369043,3
sub-542,EyesOpen,occipital,3,-10.9478035000755,3
sub-542,EyesOpen,occipital,4,-11.033608712835292,3
sub-542,EyesOpen,occipital,5,-11.143721778395781,3
sub-543,EyesClosed,occipital,0,-9.883753636068315,3
sub-543,EyesClosed,occipital,1,-10.143323172178977,3
sub-543,EyesClosed,occipital,2,-10.039266352006292,3
sub-543,EyesClosed,occipital,3,-10.16429420119187,3
sub-543,EyesClosed,occipital,4,-10.026433109419884,3
sub-543,EyesClosed,occipital,5,-10.185234208870844,3
sub-543,EyesOpen,occipital,0,-10.883882956916251,3
sub-543,EyesOpen,occipital,1,-10.299197639058363,3
sub-543,EyesOpen,occipital,2,-10.685981832193757,3
sub-543,EyesOpen,occipital,3,-10.53603601368704,3
sub-543,EyesOpen,occipital,4,-10.57571987122478,3
sub-543,EyesOpen,occipital,5,-10.636253866972801,3
sub-544,EyesClosed,occipital,0,-10.732318284470132,3
sub-544,EyesClosed,occipital,1,-10.472920914487599,3
sub-544,EyesClosed,occipital,2,-10.648013229856405,3
sub-544,EyesClosed,occipital,3,-10.695876833219057,3
sub-544,EyesClosed,occipital,4,-10.623093219529721,3
sub-544,EyesClosed,occipital,5,-10.854786543741461,3
sub-544,EyesOpen,occipital,0,-10.89612430298471,3
sub-544,EyesOpen,occipital,1,-10.817322078233513,3
sub-544,EyesOpen,occipital,2,-11.065322687295547,3
sub-544,EyesOpen,occipital,3,-10.817788971376869,3
sub-544,EyesOpen,occipital,4,-10.984260570033184,3
sub-544,EyesOpen,occipital,5,-10.87171570004505,3
sub-545,EyesClosed,occipital,0,-10.080807088908589,3
sub-545,EyesClosed,occipital,1,-9.933760609266637,3
